"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"10383","3","5","3","0","4","1","1","4","2","0","3","4","3","0","0","0","2","2",-0.518509426396826,0.369164849989321,0.346295256615883,0.361886068729132,0.425662067190123,-1.08537866778962,0.123144959951775,-0.894386177118119,0.826829023864499,-0.719892812874685,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10384","1","0","0","0","0","5","0","1","2","0","3","1","7","1","0","1","2","2",1.18071995367068,0.367868098368054,0.347172838532448,0.352599910835339,0.427490938869369,-1.08537866778962,0.289845477744715,-0.147239580049059,-1.66065318149719,-0.10992742612466,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10385","3","2","3","2","1","7","1","4","1","0","3","4","8","0","0","0","2","2",-0.335273779409452,0.365697448915065,0.348504342129994,0.352649565216242,0.428222803298254,0.921275766643642,0.125063356108482,-0.764038600937198,0.602653851110936,-0.127022868578703,2.51663564470905,2.51640197803204,4.75045908387983e-06
"10389","3","2","3","2","1","1","1","4","1","0","3","1","3","0","0","0","2","2",-0.271703970440682,0.347317404196246,0.366873039487048,0.355090696206513,0.425374431966746,0.920784672866336,0.18386500814851,-1.22070280212777,0.374167617342883,-1.00230952221108,-0.397361911433702,-0.397361927099459,0.999981105327606
"10390","3","3","3","0","1","5","1","4","1","0","2","4","3","1","0","0","2","2",0.157360340354894,0.368995708473503,0.346295256615883,0.350976625895353,0.426856670904535,0.920702072995719,0.136936421511575,-0.352331012755855,-0.789818856569867,0.832373361925939,-0.397361911433702,-0.397361927099459,0.999981105327606
"10393","1","5","3","2","3","9","0","4","1","0","4","4","3","0","1","0","2","2",0.0577900207906772,0.362455569861899,0.349139832483368,0.355644916733701,0.427108917105192,0.921272929851456,0.17466091713636,0.0206189336938918,-0.52253307367137,0.332502624578199,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10397","3","1","0","0","4","5","1","1","2","0","4","4","3","1","0","0","2","2",-0.577050955787422,0.367868098368054,0.347172838532448,0.35073510202444,0.433192834273667,0.923971013411115,0.201047156837791,0.13674814565722,0.671630827342804,-1.03239750092959,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10405","3","5","3","2","4","5","1","4","2","0","5","4","3","0","0","0","2","2",-0.393414912018716,0.362089096577628,0.349139832483368,0.351660706195345,0.425121729716253,-1.08537866778962,0.119980385360023,-0.567089836627897,-1.43647800874362,-0.754083697782237,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10408","3","5","3","1","4","7","0","1","2","0","5","4","6","0","1","0","2","2",-0.3609950926385,0.360538632682636,0.349139832483368,0.35154360750565,0.427471962469258,-1.08537866778962,0.172421272276826,0.541286292739396,-0.919150687004627,-0.269940767492197,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10415","3","5","2","1","4",NA,"0","3","2","0","6","4","3","0","1","0","0","0",1.85083896665182,0.369136659736685,0.346295256615883,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.24243219777965,-0.314407589023772,0.663008705313826,-0.34721216738274,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10416","3","3","3","2","1","7","0","4","1","0","4","4","3","1","1","0","2","2",1.0157793596112,0.34892424859651,0.35894454079257,0.351455734329776,0.425598862533782,0.920457834905915,0.125859832306864,-0.68400687608948,-0.423378670338077,-0.0600087341599438,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10427","3","5","3","2","4","7","1","4","2","0","5","4","5","0","0","0","2","2",0.647448640584451,0.346950930911975,0.366873039487048,0.351726050583532,0.425596473504507,0.921107132924065,0.123342099365556,-0.669927521170886,0.292257458067547,-0.472350806144285,-0.397361911433702,-0.397361927099459,0.999981105327606
"10431","3","2","3","2","1","6","0","4","1","0","0","4","4","0","0","0","2","2",1.05622647446107,0.367558005589056,0.347172838532448,0.351941280689805,0.42650800228447,0.920522816889176,0.125897146526228,-0.347432435353343,0.831140084878988,-0.693907740345202,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10432","3","2","3","0","1","5","0","4","1","0","0","4","3","1","0","0","2","2",-0.65117891988002,0.369559513526228,0.346295256615883,0.350931869814196,0.427359159319317,0.921219675315896,0.1582156862931,-0.198329471493611,0.740607803574673,-0.322594730249602,2.51749780959035,2.51639518960432,4.75045908387983e-06
"10438","1","5","3","0","2","1","0","4","1","0","0","4","3","0","0","0","0","0",-0.147448089321305,-2.81034376124603,-2.80832952825954,0.355453083708912,-2.33925060694862,-1.08537866778962,0.141901134073964,-0.338608507846833,0.421589288502264,-0.433373197349793,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10441","3","5","3","1","1","5","0","4","1","0","6","1","3","0","0","1","2","2",0.720817170782461,0.35281450346031,0.351137087879687,0.352535414208306,0.427065960873479,-1.08537866778962,0.0938969457383795,-0.386231763654106,0.88718387806739,0.402252029789649,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10446","3","5","3","2","2","7","0","4","0","1","6","4","1","0","0","0","2","2",0.258491767369368,0.353350118260398,0.351137087879687,0.350932560088652,0.427510220470911,-1.08537866778962,0.102615998723652,-0.410919296126516,0.2146583598067,-0.427218838066509,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10447","3","2","4","0","4","5","1","5","2","0","4","1","3","1","0","0","2","2",-0.482307397421208,0.368290952157598,0.347172838532448,0.351626796759581,0.428993517279344,0.921236069354042,0.170263629174755,1.33784039566304,0.706119315458718,0.444648727074735,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10450","3","0","3","1","1","7","0","4","1","0","4","4","3","0","1","0","0","0",0.45006622732187,0.357804178176922,0.349139832483368,0.350925147834346,-2.33925060694862,-1.08537866778962,0.128309580174195,-0.669830198441053,0.421589288502264,1.91280532500363,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10453","1","5","1","1","2",NA,"0","1","1","0","6","4","3","0","0","0","0","0",-0.439399822350833,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.163373157166352,-0.40621536418367,0.270702152995058,-0.859391623297584,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10455","1","5","1","1","2",NA,"0","2","1","0","2","4","3","0","0","0","0","0",0.000431201892329283,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.12733412872555,-0.675766884961967,-2.37197824888832,-0.663135943928245,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10457","1","5","3","1","3","7","1","4","1","0","0","4","3","0","0","0","2","2",1.00849565816427,0.348247682533241,0.359005063683367,0.351028528483315,0.424249126483267,0.920424103150221,0.180101029198915,-0.669635552981388,0.425900349516753,0.495935054436331,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10458","1","3","3","2","3","5","0","4","1","0","4","4","3","1","0","0","2","2",-0.0317034997803168,0.357324943882106,0.349139832483368,0.352571214194009,0.426259134553816,0.920440986418354,0.172217013288729,-0.115220401927946,0.188791993719722,-0.241904241867929,-0.397361911433702,-0.397361927099459,0.999981105327606
"10463","3","5","3","2","1","1","1","4","1","0","4","4","3","0","0","0","2","2",-0.0563908213214852,0.368854757210322,0.346295256615883,0.359542548649627,0.423690494925315,-1.08537866778962,0.0905471492579968,-0.44232047491294,0.809584779806542,-0.723311901365815,2.51543330238515,2.51640197803204,0.999981105327606
"10467","1","5","4","0","2","7","0","5","0","1","6","4","1","0","0","0","2","2",0.138653450737504,0.353829352555214,0.351137087879687,0.351274884415467,0.4280418509638,-1.08537866778962,0.174421661164511,-0.9722443609992,-3.32903379410542,-0.215235351640006,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10468","3","3","3","0","4","5","0","4","2","0","1","4","3","1","0","0","0","0",1.48150593568267,0.369305801252502,0.346295256615883,0.351986874241073,-2.33925060694862,-1.08537866778962,0.164101330859503,0.496388073367998,-0.876040076859693,1.51072051849107,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10474","3","5","4","0","4","1","0","5","2","0","6","4","3","0","0","0","2","2",-0.178917516341481,0.360200349651001,0.349139832483368,0.361574918795491,0.427388227958462,-1.08537866778962,0.171443668325848,-0.696074894590974,0.395722922415329,-1.14727887421882,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10475","3","2","4","0","4","5","1","5","2","0","6","4","4","1","0","0","2","2",-0.140165267866938,0.359777495861457,0.349139832483368,0.351128442899274,0.428060243202986,0.920829389413646,0.16606940525812,-0.240150346147247,0.0853265293719401,-0.116765603106384,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10479","1","5","2","2","3","1","0","3","1","0","4","4","3","0","1","0","2","2",-0.180581582964333,0.348585965564876,0.35894454079257,0.358224476801488,0.436544063129483,0.921723726635456,0.282751358856467,1.96729137143185,0.0680822853139835,0.148555663775964,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10485","3","5","3","0","4","7","0","4","2","0","4","4","4","0","0","0","2","2",-0.57382490172131,0.345597798785436,0.369747876799932,0.350983352530162,0.426845164216497,0.922293652516266,0.142483542758811,1.22166949713036,-1.28559087323642,-0.66245212623034,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10489","1","0","3","0","0","1","1","4","2","0","2","4","3","1","0","0","2","2",-0.300304620522874,0.367952669125963,0.347172838532448,0.370171486286088,0.431380627836285,0.920933149866325,0.194948760116744,1.33242276370123,-2.15211413714925,0.38994331122308,2.51577660550103,2.51640537224589,4.75045908387983e-06
"10500","3","5","3","2","1","7","1","4","1","0","5","4","3","0","1","0","2","2",0.351095182940148,0.363695940977893,0.349139832483368,0.351188050336603,0.42584397912472,0.921144819215571,0.123384517370484,0.132920118283054,0.731985681545695,-0.485343342409294,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10508","3","1","3","0","4","7","0","4","2","0","1","4","3","1","1","0","2","2",-0.402743717025516,0.342186778216452,0.374438400836741,0.351320797554298,0.427772485463095,0.920573579214679,0.195977877506079,-0.0586758958843294,0.723363559516717,-1.01051533458861,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10509","3","5","3","0","4","7","1","4","2","0","6","4","3","0","0","0","2","2",-0.690130926748727,0.347204643185701,0.366873039487048,0.352506050968323,0.425655755807448,0.921031697074102,0.131693845213079,0.290550499732298,0.671630827342804,-0.4819242539187,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10516","1","3","3","0","0","5","1","4","2","0","5","4","3","1","0","0","2","2",-0.0707215061185574,0.369474942768319,0.346295256615883,0.351506885183799,0.430428072731092,0.922956601885617,0.189882266081303,0.223689784324365,0.39141186140084,-0.204294268469782,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10528","1","5","3","2","0","7","0","4","2","0","2","4","3","0","0","0","2","2",-0.402763956862834,0.366430395483607,0.347808328885822,0.351152553297184,0.427315177369745,-1.08537866778962,0.152630004607947,0.796142081310158,-0.186270314541046,-0.0408618386116503,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10530","3","3","3","0","1","1","0","4","1","0","3","1","3","1","0","0","2","2",-0.399745581127035,0.353462879270943,0.351137087879687,0.355637718032157,0.426972691448559,0.922008379000382,0.221105018743755,-0.634145197495496,0.412967166473286,0.860409887550206,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10561","1","5","1","1","2",NA,"0","1","1","0","3","4","3","0","0","0","0","0",1.05884357342253,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.185157102161878,0.0149325287933102,0.331057007197949,2.14735479546902,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10568","3","3","3","0","1","5","1","4","1","0","4","1","3","1","0","0","2","2",0.307378014377954,0.368403713168143,0.347172838532448,0.351006481417035,0.427324317086267,0.921660415120914,0.166336850303736,-0.395153013890449,0.430211410531285,2.18291331577291,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10570","1","5","1","1","2",NA,"0","2","1","0","5","4","3","0","0","0","0","0",-0.417306719954797,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.139052177039853,-0.350449439978716,0.339679129226928,-0.568085283885753,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10580","1","0","1","1","3","1","0","1","1","0","4","4","3","1","0","0","2","2",-0.666417757376489,0.346950930911975,0.366873039487048,0.370237037594736,0.429493214146006,0.920489745290621,0.192644882692033,1.72657981959939,0.585409607052979,0.19642290264643,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10583","1","5","3","2","2","2","1","4","0","1","2","1","3","0","0","0","2","2",-0.375983132151009,0.363752321483165,0.349139832483368,0.350612002424724,0.424947276347317,0.921150534264607,0.13076797265237,-1.27894072367092,-3.32903379410542,-1.00094188681473,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10587","3","0","3","2","4","7","1","4","2","0","4","4","3","1","0","1","2","2",-0.0542524385116168,0.34892424859651,0.35894454079257,0.350961181260278,0.426151322299927,0.921044880391363,0.130311300405166,1.52450539151796,0.753540986618141,1.56542593434326,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10588","3","5","3","2","4","7","1","4","2","0","4","4","3","0","0","1","2","2",0.391736776226607,0.34892424859651,0.35894454079257,0.350961181260278,0.426151322299927,0.921044880391363,0.146744251786455,0.577003734594898,0.32674594618346,0.596456256064203,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10593","1","2","3","2","3","10","1","4","1","0","5","4","1","0","0","0","2","2",-0.459073824193565,0.347740257985789,0.359005063683367,0.354274391923189,0.4283171038732,0.920990844076874,0.132134878580232,-0.964004369871872,-0.893284320917649,0.424818013828537,2.51577868928322,2.51644610281217,4.75045908387983e-06
"10598","1","5","3","0","0","7","0","4","2","0","5","1","3","0","0","0","2","2",0.11838105370528,0.344780281458985,0.373530557474778,0.35086478352081,0.425174872341706,-1.08537866778962,0.104527234373455,-1.09691477793895,0.818206901835521,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10600","3","5","1","1","1","5","0","1","1","0","3","4","3","0","0","0","0","0",-0.399156865859702,0.357860558682194,0.349139832483368,0.351641814408275,-2.33925060694862,-1.08537866778962,0.18084436794454,-0.249525769122995,0.585409607052979,-0.566033830790968,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10601","1","5","1","1","2",NA,"0","4","1","0","5","4","3","0","0","0","0","0",-0.288787273109856,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.142425834960453,0.0606417709135008,0.45176671560373,0.0473506444496525,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10602","3","2","3","2","4","5","1","4","2","0","3","4","8","0","0","1","2","2",-0.221977330188238,0.365782019672974,0.348504342129994,0.351060894827788,0.426251621311753,0.920676370926123,0.212339036393497,0.448602613011003,-2.58322023859837,-0.360204703647749,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10603","3","0","3","2","4","7","0","4","2","0","5","4","3","0","0","0","2","2",-0.00360004570102775,0.345033993732711,0.372622714112815,0.350968099986098,0.427761006064109,0.920842295040208,0.190524423050717,0.562178238747585,-1.1390147987437,-0.996155162927793,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
